Generation,FitnessScore,SolvationEnergy,Eisenberg,HelixPropensity
8257,17.2892,7.0000,0.3445,1.0981
8258,17.2892,7.0000,0.3445,1.0981
8259,17.2892,7.0000,0.3445,1.0981
8260,17.2892,7.0000,0.3445,1.0981
8261,17.2892,7.0000,0.3445,1.0981
8262,17.2892,7.0000,0.3445,1.0981
8263,17.2892,7.0000,0.3445,1.0981
8264,17.2892,7.0000,0.3445,1.0981
8265,17.2892,7.0000,0.3445,1.0981
8266,17.2892,7.0000,0.3445,1.0981
8267,17.2892,7.0000,0.3445,1.0981
8268,17.2892,7.0000,0.3445,1.0981
8269,17.2892,7.0000,0.3445,1.0981
8270,17.2892,7.0000,0.3445,1.0981
8271,17.2892,7.0000,0.3445,1.0981
8272,17.2892,7.0000,0.3445,1.0981
8273,17.2892,7.0000,0.3445,1.0981
8274,17.2892,7.0000,0.3445,1.0981
8275,17.2892,7.0000,0.3445,1.0981
8276,17.2892,7.0000,0.3445,1.0981
8277,17.2892,7.0000,0.3445,1.0981
8278,17.2892,7.0000,0.3445,1.0981
8279,17.2892,7.0000,0.3445,1.0981
8280,17.2892,7.0000,0.3445,1.0981
8281,17.2892,7.0000,0.3445,1.0981
8282,17.2892,7.0000,0.3445,1.0981
8283,17.2892,7.0000,0.3445,1.0981
8284,17.2892,7.0000,0.3445,1.0981
8285,17.2892,7.0000,0.3445,1.0981
8286,17.2892,7.0000,0.3445,1.0981
8287,17.2892,7.0000,0.3445,1.0981
8288,17.2892,7.0000,0.3445,1.0981
8289,17.2892,7.0000,0.3445,1.0981
8290,17.2892,7.0000,0.3445,1.0981
8291,17.2892,7.0000,0.3445,1.0981
8292,17.2892,7.0000,0.3445,1.0981
8293,17.2892,7.0000,0.3445,1.0981
8294,17.2892,7.0000,0.3445,1.0981
8295,17.2892,7.0000,0.3445,1.0981
8296,17.2892,7.0000,0.3445,1.0981
8297,17.2892,7.0000,0.3445,1.0981
8298,17.2892,7.0000,0.3445,1.0981
8299,17.2892,7.0000,0.3445,1.0981
8300,17.2892,7.0000,0.3445,1.0981
8301,17.2892,7.0000,0.3445,1.0981
8302,17.2892,7.0000,0.3445,1.0981
8303,17.2892,7.0000,0.3445,1.0981
8304,17.2892,7.0000,0.3445,1.0981
8305,17.2892,7.0000,0.3445,1.0981
8306,17.2892,7.0000,0.3445,1.0981
8307,17.2892,7.0000,0.3445,1.0981
8308,17.2892,7.0000,0.3445,1.0981
8309,17.2892,7.0000,0.3445,1.0981
8310,17.2892,7.0000,0.3445,1.0981
8311,17.2892,7.0000,0.3445,1.0981
8312,17.2892,7.0000,0.3445,1.0981
8313,17.2892,7.0000,0.3445,1.0981
8314,17.2892,7.0000,0.3445,1.0981
8315,17.2892,7.0000,0.3445,1.0981
8316,17.2892,7.0000,0.3445,1.0981
8317,17.2892,7.0000,0.3445,1.0981
8318,17.2892,7.0000,0.3445,1.0981
8319,17.2892,7.0000,0.3445,1.0981
8320,17.2892,7.0000,0.3445,1.0981
8321,17.2892,7.0000,0.3445,1.0981
8322,17.2892,7.0000,0.3445,1.0981
8323,17.2892,7.0000,0.3445,1.0981
8324,17.2892,7.0000,0.3445,1.0981
8325,17.2892,7.0000,0.3445,1.0981
8326,17.2892,7.0000,0.3445,1.0981
8327,17.2892,7.0000,0.3445,1.0981
8328,17.2892,7.0000,0.3445,1.0981
8329,17.2892,7.0000,0.3445,1.0981
8330,17.2892,7.0000,0.3445,1.0981
8331,17.2892,7.0000,0.3445,1.0981
8332,17.2892,7.0000,0.3445,1.0981
8333,17.2892,7.0000,0.3445,1.0981
8334,17.2892,7.0000,0.3445,1.0981
8335,17.2892,7.0000,0.3445,1.0981
8336,17.2892,7.0000,0.3445,1.0981
8337,17.2892,7.0000,0.3445,1.0981
8338,17.2892,7.0000,0.3445,1.0981
8339,17.2892,7.0000,0.3445,1.0981
8340,17.2892,7.0000,0.3445,1.0981
8341,17.2892,7.0000,0.3445,1.0981
8342,17.2892,7.0000,0.3445,1.0981
8343,17.2892,7.0000,0.3445,1.0981
8344,17.2892,7.0000,0.3445,1.0981
8345,17.2892,7.0000,0.3445,1.0981
8346,17.2892,7.0000,0.3445,1.0981
8347,17.2892,7.0000,0.3445,1.0981
8348,17.2892,7.0000,0.3445,1.0981
8349,17.2892,7.0000,0.3445,1.0981
8350,17.2892,7.0000,0.3445,1.0981
8351,17.2892,7.0000,0.3445,1.0981
8352,17.2892,7.0000,0.3445,1.0981
8353,17.2892,7.0000,0.3445,1.0981
8354,17.2892,7.0000,0.3445,1.0981
8355,17.2892,7.0000,0.3445,1.0981
8356,17.2892,7.0000,0.3445,1.0981
8357,17.2892,7.0000,0.3445,1.0981
8358,17.2892,7.0000,0.3445,1.0981
8359,17.2892,7.0000,0.3445,1.0981
8360,17.2892,7.0000,0.3445,1.0981
8361,17.2892,7.0000,0.3445,1.0981
8362,17.2892,7.0000,0.3445,1.0981
8363,17.2892,7.0000,0.3445,1.0981
8364,17.2892,7.0000,0.3445,1.0981
8365,17.2892,7.0000,0.3445,1.0981
8366,17.2892,7.0000,0.3445,1.0981
8367,17.2892,7.0000,0.3445,1.0981
8368,17.2892,7.0000,0.3445,1.0981
8369,17.2892,7.0000,0.3445,1.0981
8370,17.2892,7.0000,0.3445,1.0981
8371,17.2892,7.0000,0.3445,1.0981
8372,17.2892,7.0000,0.3445,1.0981
8373,17.2892,7.0000,0.3445,1.0981
8374,17.2892,7.0000,0.3445,1.0981
8375,17.2892,7.0000,0.3445,1.0981
8376,17.2892,7.0000,0.3445,1.0981
8377,17.2892,7.0000,0.3445,1.0981
8378,17.2892,7.0000,0.3445,1.0981
8379,17.2892,7.0000,0.3445,1.0981
8380,17.2892,7.0000,0.3445,1.0981
8381,17.2892,7.0000,0.3445,1.0981
8382,17.2892,7.0000,0.3445,1.0981
8383,17.2892,7.0000,0.3445,1.0981
8384,17.2892,7.0000,0.3445,1.0981
8385,17.2892,7.0000,0.3445,1.0981
8386,17.2892,7.0000,0.3445,1.0981
8387,17.2892,7.0000,0.3445,1.0981
8388,17.2892,7.0000,0.3445,1.0981
8389,17.2892,7.0000,0.3445,1.0981
8390,17.2892,7.0000,0.3445,1.0981
8391,17.2892,7.0000,0.3445,1.0981
8392,17.2892,7.0000,0.3445,1.0981
8393,17.2892,7.0000,0.3445,1.0981
8394,17.2892,7.0000,0.3445,1.0981
8395,17.2892,7.0000,0.3445,1.0981
8396,17.2892,7.0000,0.3445,1.0981
8397,17.2892,7.0000,0.3445,1.0981
8398,17.2892,7.0000,0.3445,1.0981
8399,17.2892,7.0000,0.3445,1.0981
8400,17.2892,7.0000,0.3445,1.0981
8401,17.2892,7.0000,0.3445,1.0981
8402,17.2892,7.0000,0.3445,1.0981
8403,17.2892,7.0000,0.3445,1.0981
8404,17.2892,7.0000,0.3445,1.0981
8405,17.2892,7.0000,0.3445,1.0981
8406,17.2892,7.0000,0.3445,1.0981
8407,17.2892,7.0000,0.3445,1.0981
8408,17.2892,7.0000,0.3445,1.0981
8409,17.2892,7.0000,0.3445,1.0981
8410,17.2892,7.0000,0.3445,1.0981
8411,17.2892,7.0000,0.3445,1.0981
8412,17.2892,7.0000,0.3445,1.0981
8413,17.2892,7.0000,0.3445,1.0981
8414,17.2892,7.0000,0.3445,1.0981
8415,17.2892,7.0000,0.3445,1.0981
8416,17.2892,7.0000,0.3445,1.0981
8417,17.2892,7.0000,0.3445,1.0981
8418,17.2892,7.0000,0.3445,1.0981
8419,17.2892,7.0000,0.3445,1.0981
8420,17.2892,7.0000,0.3445,1.0981
8421,17.2892,7.0000,0.3445,1.0981
8422,17.2892,7.0000,0.3445,1.0981
8423,17.2892,7.0000,0.3445,1.0981
8424,17.2892,7.0000,0.3445,1.0981
8425,17.2892,7.0000,0.3445,1.0981
8426,17.2892,7.0000,0.3445,1.0981
8427,17.2892,7.0000,0.3445,1.0981
8428,17.2892,7.0000,0.3445,1.0981
8429,17.2892,7.0000,0.3445,1.0981
8430,17.2892,7.0000,0.3445,1.0981
8431,17.2892,7.0000,0.3445,1.0981
8432,17.2892,7.0000,0.3445,1.0981
8433,17.2892,7.0000,0.3445,1.0981
8434,17.2892,7.0000,0.3445,1.0981
8435,17.2892,7.0000,0.3445,1.0981
8436,17.2892,7.0000,0.3445,1.0981
8437,17.2892,7.0000,0.3445,1.0981
8438,17.2892,7.0000,0.3445,1.0981
8439,17.2892,7.0000,0.3445,1.0981
8440,17.2892,7.0000,0.3445,1.0981
8441,17.2892,7.0000,0.3445,1.0981
8442,17.2892,7.0000,0.3445,1.0981
8443,17.2892,7.0000,0.3445,1.0981
8444,17.2892,7.0000,0.3445,1.0981
8445,17.2892,7.0000,0.3445,1.0981
8446,17.2892,7.0000,0.3445,1.0981
8447,17.2892,7.0000,0.3445,1.0981
8448,17.2892,7.0000,0.3445,1.0981
8449,17.2892,7.0000,0.3445,1.0981
8450,17.2892,7.0000,0.3445,1.0981
8451,17.2892,7.0000,0.3445,1.0981
8452,17.2892,7.0000,0.3445,1.0981
8453,17.2892,7.0000,0.3445,1.0981
8454,17.2892,7.0000,0.3445,1.0981
8455,17.2892,7.0000,0.3445,1.0981
8456,17.2892,7.0000,0.3445,1.0981
8457,17.2892,7.0000,0.3445,1.0981
8458,17.2892,7.0000,0.3445,1.0981
8459,17.2892,7.0000,0.3445,1.0981
8460,17.2892,7.0000,0.3445,1.0981
8461,17.2892,7.0000,0.3445,1.0981
8462,17.2892,7.0000,0.3445,1.0981
8463,17.2892,7.0000,0.3445,1.0981
8464,17.2892,7.0000,0.3445,1.0981
8465,17.2892,7.0000,0.3445,1.0981
8466,17.2892,7.0000,0.3445,1.0981
8467,17.2892,7.0000,0.3445,1.0981
8468,17.2892,7.0000,0.3445,1.0981
8469,17.2892,7.0000,0.3445,1.0981
8470,17.2892,7.0000,0.3445,1.0981
8471,17.2892,7.0000,0.3445,1.0981
8472,17.2892,7.0000,0.3445,1.0981
8473,17.2892,7.0000,0.3445,1.0981
8474,17.2892,7.0000,0.3445,1.0981
8475,17.2892,7.0000,0.3445,1.0981
8476,17.2892,7.0000,0.3445,1.0981
8477,17.2892,7.0000,0.3445,1.0981
8478,17.2892,7.0000,0.3445,1.0981
8479,17.2892,7.0000,0.3445,1.0981
8480,17.2892,7.0000,0.3445,1.0981
8481,17.2892,7.0000,0.3445,1.0981
8482,17.2892,7.0000,0.3445,1.0981
8483,17.2892,7.0000,0.3445,1.0981
8484,17.2892,7.0000,0.3445,1.0981
8485,17.2892,7.0000,0.3445,1.0981
8486,17.2892,7.0000,0.3445,1.0981
8487,17.2892,7.0000,0.3445,1.0981
8488,17.2892,7.0000,0.3445,1.0981
8489,17.2892,7.0000,0.3445,1.0981
8490,17.2892,7.0000,0.3445,1.0981
8491,17.2892,7.0000,0.3445,1.0981
8492,17.2892,7.0000,0.3445,1.0981
8493,17.2892,7.0000,0.3445,1.0981
8494,17.2892,7.0000,0.3445,1.0981
8495,17.2892,7.0000,0.3445,1.0981
8496,17.2892,7.0000,0.3445,1.0981
8497,17.2892,7.0000,0.3445,1.0981
8498,17.2892,7.0000,0.3445,1.0981
8499,17.2892,7.0000,0.3445,1.0981
8500,17.2892,7.0000,0.3445,1.0981
8501,17.2892,7.0000,0.3445,1.0981
8502,17.2892,7.0000,0.3445,1.0981
8503,17.2892,7.0000,0.3445,1.0981
8504,17.2892,7.0000,0.3445,1.0981
8505,17.2892,7.0000,0.3445,1.0981
8506,17.2892,7.0000,0.3445,1.0981
8507,17.2892,7.0000,0.3445,1.0981
8508,17.2892,7.0000,0.3445,1.0981
8509,17.2892,7.0000,0.3445,1.0981
8510,17.2892,7.0000,0.3445,1.0981
8511,17.2892,7.0000,0.3445,1.0981
8512,17.2892,7.0000,0.3445,1.0981
8513,17.2892,7.0000,0.3445,1.0981
8514,17.2892,7.0000,0.3445,1.0981
8515,17.2892,7.0000,0.3445,1.0981
8516,17.2892,7.0000,0.3445,1.0981
8517,17.2892,7.0000,0.3445,1.0981
8518,17.2892,7.0000,0.3445,1.0981
8519,17.2892,7.0000,0.3445,1.0981
8520,17.2892,7.0000,0.3445,1.0981
8521,17.2892,7.0000,0.3445,1.0981
8522,17.2892,7.0000,0.3445,1.0981
8523,17.2892,7.0000,0.3445,1.0981
8524,17.2892,7.0000,0.3445,1.0981
8525,17.2892,7.0000,0.3445,1.0981
8526,17.2892,7.0000,0.3445,1.0981
8527,17.2892,7.0000,0.3445,1.0981
8528,17.2892,7.0000,0.3445,1.0981
8529,17.2892,7.0000,0.3445,1.0981
8530,17.2892,7.0000,0.3445,1.0981
8531,17.2892,7.0000,0.3445,1.0981
8532,17.2892,7.0000,0.3445,1.0981
8533,17.2892,7.0000,0.3445,1.0981
8534,17.2892,7.0000,0.3445,1.0981
8535,17.2892,7.0000,0.3445,1.0981
8536,17.2892,7.0000,0.3445,1.0981
8537,17.2892,7.0000,0.3445,1.0981
8538,17.2892,7.0000,0.3445,1.0981
8539,17.2892,7.0000,0.3445,1.0981
8540,17.2892,7.0000,0.3445,1.0981
8541,17.2892,7.0000,0.3445,1.0981
8542,17.2892,7.0000,0.3445,1.0981
8543,17.2892,7.0000,0.3445,1.0981
8544,17.2892,7.0000,0.3445,1.0981
8545,17.2892,7.0000,0.3445,1.0981
8546,17.2892,7.0000,0.3445,1.0981
8547,17.2892,7.0000,0.3445,1.0981
8548,17.2892,7.0000,0.3445,1.0981
8549,17.2892,7.0000,0.3445,1.0981
8550,17.2892,7.0000,0.3445,1.0981
8551,17.2892,7.0000,0.3445,1.0981
8552,17.2892,7.0000,0.3445,1.0981
8553,17.2892,7.0000,0.3445,1.0981
8554,17.2892,7.0000,0.3445,1.0981
8555,17.2892,7.0000,0.3445,1.0981
8556,17.2892,7.0000,0.3445,1.0981
8557,17.2892,7.0000,0.3445,1.0981
8558,17.2892,7.0000,0.3445,1.0981
8559,17.2892,7.0000,0.3445,1.0981
8560,17.2892,7.0000,0.3445,1.0981
8561,17.2892,7.0000,0.3445,1.0981
8562,17.2892,7.0000,0.3445,1.0981
8563,17.2892,7.0000,0.3445,1.0981
8564,17.2892,7.0000,0.3445,1.0981
8565,17.2892,7.0000,0.3445,1.0981
8566,17.2892,7.0000,0.3445,1.0981
8567,17.2892,7.0000,0.3445,1.0981
8568,17.2892,7.0000,0.3445,1.0981
8569,17.2892,7.0000,0.3445,1.0981
8570,17.2892,7.0000,0.3445,1.0981
8571,17.2892,7.0000,0.3445,1.0981
8572,17.2892,7.0000,0.3445,1.0981
8573,17.2892,7.0000,0.3445,1.0981
8574,17.2892,7.0000,0.3445,1.0981
8575,17.2892,7.0000,0.3445,1.0981
8576,17.2892,7.0000,0.3445,1.0981
8577,17.2892,7.0000,0.3445,1.0981
8578,17.2892,7.0000,0.3445,1.0981
8579,17.2892,7.0000,0.3445,1.0981
8580,17.2892,7.0000,0.3445,1.0981
8581,17.2892,7.0000,0.3445,1.0981
8582,17.2892,7.0000,0.3445,1.0981
8583,17.2892,7.0000,0.3445,1.0981
8584,17.2892,7.0000,0.3445,1.0981
8585,17.2892,7.0000,0.3445,1.0981
8586,17.2892,7.0000,0.3445,1.0981
8587,17.2892,7.0000,0.3445,1.0981
8588,17.2892,7.0000,0.3445,1.0981
8589,17.2892,7.0000,0.3445,1.0981
8590,17.2892,7.0000,0.3445,1.0981
8591,17.2892,7.0000,0.3445,1.0981
8592,17.2892,7.0000,0.3445,1.0981
8593,17.2892,7.0000,0.3445,1.0981
8594,17.2892,7.0000,0.3445,1.0981
8595,17.2892,7.0000,0.3445,1.0981
8596,17.2892,7.0000,0.3445,1.0981
8597,17.2892,7.0000,0.3445,1.0981
8598,17.2892,7.0000,0.3445,1.0981
8599,17.2892,7.0000,0.3445,1.0981
8600,17.2892,7.0000,0.3445,1.0981
8601,17.2892,7.0000,0.3445,1.0981
8602,17.2892,7.0000,0.3445,1.0981
8603,17.2892,7.0000,0.3445,1.0981
8604,17.2892,7.0000,0.3445,1.0981
8605,17.2892,7.0000,0.3445,1.0981
8606,17.2892,7.0000,0.3445,1.0981
8607,17.2892,7.0000,0.3445,1.0981
8608,17.2892,7.0000,0.3445,1.0981
8609,17.2892,7.0000,0.3445,1.0981
8610,17.2892,7.0000,0.3445,1.0981
8611,17.2892,7.0000,0.3445,1.0981
8612,17.2892,7.0000,0.3445,1.0981
8613,17.2892,7.0000,0.3445,1.0981
8614,17.2892,7.0000,0.3445,1.0981
8615,17.2892,7.0000,0.3445,1.0981
8616,17.2892,7.0000,0.3445,1.0981
8617,17.2892,7.0000,0.3445,1.0981
8618,17.2892,7.0000,0.3445,1.0981
8619,17.2892,7.0000,0.3445,1.0981
8620,17.2892,7.0000,0.3445,1.0981
8621,17.2892,7.0000,0.3445,1.0981
8622,17.2892,7.0000,0.3445,1.0981
8623,17.2892,7.0000,0.3445,1.0981
8624,17.2892,7.0000,0.3445,1.0981
8625,17.2892,7.0000,0.3445,1.0981
8626,17.2892,7.0000,0.3445,1.0981
8627,17.2892,7.0000,0.3445,1.0981
8628,17.2892,7.0000,0.3445,1.0981
8629,17.2892,7.0000,0.3445,1.0981
8630,17.2892,7.0000,0.3445,1.0981
8631,17.2892,7.0000,0.3445,1.0981
8632,17.2892,7.0000,0.3445,1.0981
8633,17.2892,7.0000,0.3445,1.0981
8634,17.2892,7.0000,0.3445,1.0981
8635,17.2892,7.0000,0.3445,1.0981
8636,17.2892,7.0000,0.3445,1.0981
8637,17.2892,7.0000,0.3445,1.0981
8638,17.2892,7.0000,0.3445,1.0981
8639,17.2892,7.0000,0.3445,1.0981
8640,17.2892,7.0000,0.3445,1.0981
8641,17.2892,7.0000,0.3445,1.0981
8642,17.2892,7.0000,0.3445,1.0981
8643,17.2892,7.0000,0.3445,1.0981
8644,17.2892,7.0000,0.3445,1.0981
8645,17.2892,7.0000,0.3445,1.0981
8646,17.2892,7.0000,0.3445,1.0981
8647,17.2892,7.0000,0.3445,1.0981
8648,17.2892,7.0000,0.3445,1.0981
8649,17.2892,7.0000,0.3445,1.0981
8650,17.2892,7.0000,0.3445,1.0981
8651,17.2892,7.0000,0.3445,1.0981
8652,17.2892,7.0000,0.3445,1.0981
8653,17.2892,7.0000,0.3445,1.0981
8654,17.2892,7.0000,0.3445,1.0981
8655,17.2892,7.0000,0.3445,1.0981
8656,17.2892,7.0000,0.3445,1.0981
8657,17.2892,7.0000,0.3445,1.0981
8658,17.2892,7.0000,0.3445,1.0981
8659,17.2892,7.0000,0.3445,1.0981
8660,17.2892,7.0000,0.3445,1.0981
8661,17.2892,7.0000,0.3445,1.0981
8662,17.2892,7.0000,0.3445,1.0981
8663,17.2892,7.0000,0.3445,1.0981
8664,17.2892,7.0000,0.3445,1.0981
8665,17.2892,7.0000,0.3445,1.0981
8666,17.2892,7.0000,0.3445,1.0981
8667,17.2892,7.0000,0.3445,1.0981
8668,17.2892,7.0000,0.3445,1.0981
8669,17.2892,7.0000,0.3445,1.0981
8670,17.2892,7.0000,0.3445,1.0981
8671,17.2892,7.0000,0.3445,1.0981
8672,17.2892,7.0000,0.3445,1.0981
8673,17.2892,7.0000,0.3445,1.0981
8674,17.2892,7.0000,0.3445,1.0981
8675,17.2892,7.0000,0.3445,1.0981
8676,17.2892,7.0000,0.3445,1.0981
8677,17.2892,7.0000,0.3445,1.0981
8678,17.2892,7.0000,0.3445,1.0981
8679,17.2892,7.0000,0.3445,1.0981
8680,17.2892,7.0000,0.3445,1.0981
8681,17.2892,7.0000,0.3445,1.0981
8682,17.2892,7.0000,0.3445,1.0981
8683,17.2892,7.0000,0.3445,1.0981
8684,17.2892,7.0000,0.3445,1.0981
8685,17.2892,7.0000,0.3445,1.0981
8686,17.2892,7.0000,0.3445,1.0981
8687,17.2892,7.0000,0.3445,1.0981
8688,17.2892,7.0000,0.3445,1.0981
8689,17.2892,7.0000,0.3445,1.0981
8690,17.2892,7.0000,0.3445,1.0981
8691,17.2892,7.0000,0.3445,1.0981
8692,17.2892,7.0000,0.3445,1.0981
8693,17.2892,7.0000,0.3445,1.0981
8694,17.2892,7.0000,0.3445,1.0981
8695,17.2892,7.0000,0.3445,1.0981
8696,17.2892,7.0000,0.3445,1.0981
8697,17.2892,7.0000,0.3445,1.0981
8698,17.2892,7.0000,0.3445,1.0981
8699,17.2892,7.0000,0.3445,1.0981
8700,17.2892,7.0000,0.3445,1.0981
8701,17.2892,7.0000,0.3445,1.0981
8702,17.2892,7.0000,0.3445,1.0981
8703,17.2892,7.0000,0.3445,1.0981
8704,17.2892,7.0000,0.3445,1.0981
8705,17.2892,7.0000,0.3445,1.0981
8706,17.2892,7.0000,0.3445,1.0981
8707,17.2892,7.0000,0.3445,1.0981
8708,17.2892,7.0000,0.3445,1.0981
8709,17.2892,7.0000,0.3445,1.0981
8710,17.2892,7.0000,0.3445,1.0981
8711,17.2892,7.0000,0.3445,1.0981
8712,17.2892,7.0000,0.3445,1.0981
8713,17.2892,7.0000,0.3445,1.0981
8714,17.2892,7.0000,0.3445,1.0981
8715,17.2892,7.0000,0.3445,1.0981
8716,17.2892,7.0000,0.3445,1.0981
8717,17.2892,7.0000,0.3445,1.0981
8718,17.2892,7.0000,0.3445,1.0981
8719,17.2892,7.0000,0.3445,1.0981
8720,17.2892,7.0000,0.3445,1.0981
8721,17.2892,7.0000,0.3445,1.0981
8722,17.2892,7.0000,0.3445,1.0981
8723,17.2892,7.0000,0.3445,1.0981
8724,17.2892,7.0000,0.3445,1.0981
8725,17.2892,7.0000,0.3445,1.0981
8726,17.2892,7.0000,0.3445,1.0981
8727,17.2892,7.0000,0.3445,1.0981
8728,17.2892,7.0000,0.3445,1.0981
8729,17.2892,7.0000,0.3445,1.0981
8730,17.2892,7.0000,0.3445,1.0981
8731,17.2892,7.0000,0.3445,1.0981
8732,17.2892,7.0000,0.3445,1.0981
8733,17.2892,7.0000,0.3445,1.0981
8734,17.2892,7.0000,0.3445,1.0981
8735,17.2892,7.0000,0.3445,1.0981
8736,17.2892,7.0000,0.3445,1.0981
8737,17.2892,7.0000,0.3445,1.0981
8738,17.2892,7.0000,0.3445,1.0981
8739,17.2892,7.0000,0.3445,1.0981
8740,17.2892,7.0000,0.3445,1.0981
8741,17.2892,7.0000,0.3445,1.0981
8742,17.2892,7.0000,0.3445,1.0981
8743,17.2892,7.0000,0.3445,1.0981
8744,17.2892,7.0000,0.3445,1.0981
8745,17.2892,7.0000,0.3445,1.0981
8746,17.2892,7.0000,0.3445,1.0981
8747,17.2892,7.0000,0.3445,1.0981
8748,17.2892,7.0000,0.3445,1.0981
8749,17.2892,7.0000,0.3445,1.0981
8750,17.2892,7.0000,0.3445,1.0981
8751,17.2892,7.0000,0.3445,1.0981
8752,17.2892,7.0000,0.3445,1.0981
8753,17.2892,7.0000,0.3445,1.0981
8754,17.2892,7.0000,0.3445,1.0981
8755,17.2892,7.0000,0.3445,1.0981
8756,17.2892,7.0000,0.3445,1.0981
8757,17.2892,7.0000,0.3445,1.0981
8758,17.2892,7.0000,0.3445,1.0981
8759,17.2892,7.0000,0.3445,1.0981
8760,17.2892,7.0000,0.3445,1.0981
8761,17.2892,7.0000,0.3445,1.0981
8762,17.2892,7.0000,0.3445,1.0981
8763,17.2892,7.0000,0.3445,1.0981
8764,17.2892,7.0000,0.3445,1.0981
8765,17.2892,7.0000,0.3445,1.0981
8766,17.2892,7.0000,0.3445,1.0981
8767,17.2892,7.0000,0.3445,1.0981
8768,17.2892,7.0000,0.3445,1.0981
8769,17.2892,7.0000,0.3445,1.0981
8770,17.2892,7.0000,0.3445,1.0981
8771,17.2892,7.0000,0.3445,1.0981
8772,17.2892,7.0000,0.3445,1.0981
8773,17.2892,7.0000,0.3445,1.0981
8774,17.2892,7.0000,0.3445,1.0981
8775,17.2892,7.0000,0.3445,1.0981
8776,17.2892,7.0000,0.3445,1.0981
8777,17.2892,7.0000,0.3445,1.0981
8778,17.2892,7.0000,0.3445,1.0981
8779,17.2892,7.0000,0.3445,1.0981
8780,17.2892,7.0000,0.3445,1.0981
8781,17.2892,7.0000,0.3445,1.0981
8782,17.2892,7.0000,0.3445,1.0981
8783,17.2892,7.0000,0.3445,1.0981
8784,17.2892,7.0000,0.3445,1.0981
8785,17.2892,7.0000,0.3445,1.0981
8786,17.2892,7.0000,0.3445,1.0981
8787,17.2892,7.0000,0.3445,1.0981
8788,17.2892,7.0000,0.3445,1.0981
8789,17.2892,7.0000,0.3445,1.0981
8790,17.2892,7.0000,0.3445,1.0981
8791,17.2892,7.0000,0.3445,1.0981
8792,17.2892,7.0000,0.3445,1.0981
8793,17.2892,7.0000,0.3445,1.0981
8794,17.2892,7.0000,0.3445,1.0981
8795,17.2892,7.0000,0.3445,1.0981
8796,17.2892,7.0000,0.3445,1.0981
8797,17.2892,7.0000,0.3445,1.0981
8798,17.2892,7.0000,0.3445,1.0981
8799,17.2892,7.0000,0.3445,1.0981
8800,17.2892,7.0000,0.3445,1.0981
8801,17.2892,7.0000,0.3445,1.0981
8802,17.2892,7.0000,0.3445,1.0981
8803,17.2892,7.0000,0.3445,1.0981
8804,17.2892,7.0000,0.3445,1.0981
8805,17.2892,7.0000,0.3445,1.0981
8806,17.2892,7.0000,0.3445,1.0981
8807,17.2892,7.0000,0.3445,1.0981
8808,17.2892,7.0000,0.3445,1.0981
8809,17.2892,7.0000,0.3445,1.0981
8810,17.2892,7.0000,0.3445,1.0981
8811,17.2892,7.0000,0.3445,1.0981
8812,17.2892,7.0000,0.3445,1.0981
8813,17.2892,7.0000,0.3445,1.0981
8814,17.2892,7.0000,0.3445,1.0981
8815,17.2892,7.0000,0.3445,1.0981
8816,17.2892,7.0000,0.3445,1.0981
8817,17.2892,7.0000,0.3445,1.0981
8818,17.2892,7.0000,0.3445,1.0981
8819,17.2892,7.0000,0.3445,1.0981
8820,17.2892,7.0000,0.3445,1.0981
8821,17.2892,7.0000,0.3445,1.0981
8822,17.2892,7.0000,0.3445,1.0981
8823,17.2892,7.0000,0.3445,1.0981
8824,17.2892,7.0000,0.3445,1.0981
8825,17.2892,7.0000,0.3445,1.0981
8826,17.2892,7.0000,0.3445,1.0981
8827,17.2892,7.0000,0.3445,1.0981
8828,17.2892,7.0000,0.3445,1.0981
8829,17.2892,7.0000,0.3445,1.0981
8830,17.2892,7.0000,0.3445,1.0981
8831,17.2892,7.0000,0.3445,1.0981
8832,17.2892,7.0000,0.3445,1.0981
8833,17.2892,7.0000,0.3445,1.0981
8834,17.2892,7.0000,0.3445,1.0981
8835,17.2892,7.0000,0.3445,1.0981
8836,17.2892,7.0000,0.3445,1.0981
8837,17.2892,7.0000,0.3445,1.0981
8838,17.2892,7.0000,0.3445,1.0981
8839,17.2892,7.0000,0.3445,1.0981
8840,17.2892,7.0000,0.3445,1.0981
8841,17.2892,7.0000,0.3445,1.0981
8842,17.2892,7.0000,0.3445,1.0981
8843,17.2892,7.0000,0.3445,1.0981
8844,17.2892,7.0000,0.3445,1.0981
8845,17.2892,7.0000,0.3445,1.0981
8846,17.2892,7.0000,0.3445,1.0981
8847,17.2892,7.0000,0.3445,1.0981
8848,17.2892,7.0000,0.3445,1.0981
8849,17.2892,7.0000,0.3445,1.0981
8850,17.2892,7.0000,0.3445,1.0981
8851,17.2892,7.0000,0.3445,1.0981
8852,17.2892,7.0000,0.3445,1.0981
8853,17.2892,7.0000,0.3445,1.0981
8854,17.2892,7.0000,0.3445,1.0981
8855,17.2892,7.0000,0.3445,1.0981
8856,17.2892,7.0000,0.3445,1.0981
8857,17.2892,7.0000,0.3445,1.0981
8858,17.2892,7.0000,0.3445,1.0981
8859,17.2892,7.0000,0.3445,1.0981
8860,17.2892,7.0000,0.3445,1.0981
8861,17.2892,7.0000,0.3445,1.0981
8862,17.2892,7.0000,0.3445,1.0981
8863,17.2892,7.0000,0.3445,1.0981
